Time	Speed
10/10/2014 5:51:07	3
10/10/2014 6:12:10	0
10/10/2014 6:12:20	0
10/10/2014 6:12:30	0
10/10/2014 6:12:40	0
10/10/2014 6:12:50	0
10/10/2014 6:13:00	0
10/10/2014 6:13:10	0
10/10/2014 6:13:20	9
10/10/2014 6:13:30	17
10/10/2014 6:13:40	24
10/10/2014 6:13:50	22
10/10/2014 6:14:00	24
10/10/2014 6:14:10	26
10/10/2014 6:14:20	29
10/10/2014 6:14:30	25
10/10/2014 6:14:43	22
10/10/2014 6:14:50	27
10/10/2014 6:15:01	19
10/10/2014 6:15:10	17
10/10/2014 6:15:20	22
10/10/2014 6:15:31	34
10/10/2014 6:15:41	36
10/10/2014 6:15:50	20
10/10/2014 6:16:00	20
10/10/2014 6:16:11	16
10/10/2014 6:16:21	13
10/10/2014 6:16:31	-2
10/10/2014 6:16:41	0
10/10/2014 6:16:51	0
10/10/2014 6:17:00	0
10/10/2014 6:17:11	1
10/10/2014 6:17:21	2
10/10/2014 6:28:31	0
10/10/2014 6:28:41	0
10/10/2014 6:28:51	0
10/10/2014 6:29:01	0
10/10/2014 6:29:11	0
10/10/2014 6:29:21	0
10/10/2014 6:29:37	0
10/10/2014 6:29:42	0
10/10/2014 6:29:52	0
10/10/2014 6:30:02	0
10/10/2014 6:30:12	0
10/10/2014 6:30:22	0
10/10/2014 6:30:32	0
10/10/2014 6:30:42	0
10/10/2014 6:30:52	0
10/10/2014 6:31:02	0
10/10/2014 6:31:12	0
10/10/2014 6:31:22	0
10/10/2014 6:31:32	0
10/10/2014 6:31:42	0
10/10/2014 6:31:52	0
10/10/2014 6:32:05	0
10/10/2014 6:32:12	3
10/10/2014 6:32:22	12
10/10/2014 6:32:32	16
10/10/2014 6:32:42	16
10/10/2014 6:32:52	19
10/10/2014 6:33:02	33
10/10/2014 6:33:12	26
10/10/2014 6:33:22	22
10/10/2014 6:33:32	20
10/10/2014 6:33:42	15
10/10/2014 6:33:52	5
10/10/2014 6:34:02	24
10/10/2014 6:34:12	14
10/10/2014 6:34:22	17
10/10/2014 6:34:32	35
10/10/2014 6:34:42	31
10/10/2014 6:34:53	29
10/10/2014 6:35:03	31
10/10/2014 6:35:13	29
10/10/2014 6:35:23	27
10/10/2014 6:35:33	26
10/10/2014 6:35:43	24
10/10/2014 6:35:53	30
10/10/2014 6:36:06	31
10/10/2014 6:36:13	29
10/10/2014 6:36:23	23
10/10/2014 6:36:36	25
10/10/2014 6:36:43	25
10/10/2014 6:36:53	26
10/10/2014 6:37:03	12
10/10/2014 6:37:13	0
10/10/2014 6:37:23	1
10/10/2014 6:37:33	2
10/10/2014 6:37:43	0
10/10/2014 6:40:13	8
10/10/2014 6:40:35	11
10/10/2014 6:40:36	4
10/10/2014 6:40:43	0
10/10/2014 6:40:53	1
10/10/2014 6:41:03	0
10/10/2014 6:42:43	15
10/10/2014 6:42:54	-5
10/10/2014 6:43:04	0
10/10/2014 6:43:14	-8
10/10/2014 6:43:24	-4
10/10/2014 6:43:34	0
10/10/2014 6:46:04	8
10/10/2014 6:46:14	17
10/10/2014 6:46:24	16
10/10/2014 6:46:34	20
10/10/2014 6:46:44	27
10/10/2014 6:47:15	30
10/10/2014 6:47:24	14
10/10/2014 6:47:34	14
10/10/2014 6:47:44	14
10/10/2014 6:47:54	15
10/10/2014 6:48:04	14
10/10/2014 6:48:14	17
10/10/2014 6:48:31	17
10/10/2014 6:48:36	17
10/10/2014 6:48:37	18
10/10/2014 6:48:45	14
10/10/2014 6:48:55	19
10/10/2014 6:49:04	26
10/10/2014 6:49:14	23
10/10/2014 6:49:55	19
10/10/2014 6:50:05	18
10/10/2014 6:50:15	16
10/10/2014 6:50:25	14
10/10/2014 6:50:35	11
10/10/2014 6:50:45	14
10/10/2014 6:50:55	15
10/10/2014 6:51:05	15
10/10/2014 6:51:15	18
10/10/2014 6:51:25	18
10/10/2014 6:51:35	17
10/10/2014 6:51:45	16
10/10/2014 6:51:55	19
10/10/2014 6:52:05	19
10/10/2014 6:52:15	19
10/10/2014 6:52:25	16
10/10/2014 6:52:35	16
10/10/2014 6:52:45	12
10/10/2014 6:52:55	-5
10/10/2014 6:53:05	-5
10/10/2014 6:53:15	0
10/10/2014 6:53:25	0
10/10/2014 6:53:35	0
10/10/2014 6:53:45	2
10/10/2014 6:53:56	1
10/10/2014 6:54:05	18
10/10/2014 6:54:15	12
10/10/2014 6:54:19	12
10/10/2014 6:54:22	12
10/10/2014 6:54:25	13
10/10/2014 6:54:36	13
10/10/2014 6:54:45	-4
10/10/2014 6:54:55	0
10/10/2014 6:55:05	-7
10/10/2014 6:55:16	-9
10/10/2014 6:55:25	0
10/10/2014 7:04:26	13
10/10/2014 7:04:36	25
10/10/2014 7:04:47	36
10/10/2014 7:04:56	28
10/10/2014 7:05:07	28
10/10/2014 7:05:17	34
10/10/2014 7:05:30	37
10/10/2014 7:05:37	36
10/10/2014 7:05:47	34
10/10/2014 7:05:57	39
10/10/2014 7:06:07	38
10/10/2014 7:06:17	34
10/10/2014 7:06:27	32
10/10/2014 7:06:37	19
10/10/2014 7:06:47	28
10/10/2014 7:06:57	38
10/10/2014 7:07:07	41
10/10/2014 7:07:17	31
10/10/2014 7:07:27	31
10/10/2014 7:07:37	23
10/10/2014 7:07:47	20
10/10/2014 7:07:57	8
10/10/2014 7:08:07	-8
10/10/2014 7:08:17	0
10/10/2014 7:08:27	-1
10/10/2014 7:08:37	-9
10/10/2014 7:10:57	0
10/10/2014 7:11:18	13
10/10/2014 7:11:27	17
10/10/2014 7:11:37	20
10/10/2014 7:11:48	23
10/10/2014 7:11:58	23
10/10/2014 7:12:08	37
10/10/2014 7:12:18	29
10/10/2014 7:13:10	19
10/10/2014 7:13:18	35
10/10/2014 7:13:28	30
10/10/2014 7:13:38	20
10/10/2014 7:13:48	23
10/10/2014 7:14:34	20
10/10/2014 7:14:38	19
10/10/2014 7:14:48	17
10/10/2014 7:14:58	18
10/10/2014 7:15:08	18
10/10/2014 7:15:18	20
10/10/2014 7:15:28	24
10/10/2014 7:15:38	27
10/10/2014 7:15:48	34
10/10/2014 7:15:58	22
10/10/2014 7:16:08	24
10/10/2014 7:16:18	25
10/10/2014 7:16:28	10
10/10/2014 7:16:38	-4
10/10/2014 7:16:48	0
10/10/2014 7:16:58	-8
10/10/2014 7:17:08	-1
10/10/2014 7:17:18	1
10/10/2014 7:17:28	0
10/10/2014 7:17:38	10
10/10/2014 7:17:48	14
10/10/2014 7:17:58	18
10/10/2014 7:18:08	17
10/10/2014 7:18:18	16
10/10/2014 7:18:38	23
10/10/2014 7:18:48	12
10/10/2014 7:18:58	15
10/10/2014 7:19:08	20
10/10/2014 7:19:18	19
10/10/2014 7:19:28	17
10/10/2014 7:19:58	16
10/10/2014 7:20:08	23
10/10/2014 7:20:18	15
10/10/2014 7:20:28	15
10/10/2014 7:20:38	16
10/10/2014 7:20:48	20
10/10/2014 7:20:58	24
10/10/2014 7:21:08	25
10/10/2014 7:21:18	23
10/10/2014 7:21:28	23
10/10/2014 7:21:38	21
10/10/2014 7:21:49	14
10/10/2014 7:21:58	18
10/10/2014 7:22:08	18
10/10/2014 7:22:21	19
10/10/2014 7:22:39	24
10/10/2014 7:22:49	24
10/10/2014 7:22:59	21
10/10/2014 7:23:09	24
10/10/2014 7:23:19	15
10/10/2014 7:23:29	15
10/10/2014 7:23:39	10
10/10/2014 7:23:49	1
10/10/2014 7:23:59	0
10/10/2014 7:24:09	0
10/10/2014 7:24:19	18
10/10/2014 7:24:29	3
10/10/2014 7:24:39	-4
10/10/2014 7:24:49	-2
10/10/2014 7:24:59	-4
10/10/2014 7:25:09	0
10/10/2014 7:27:39	0
10/10/2014 7:27:49	-1
10/10/2014 7:27:59	-2
10/10/2014 7:28:19	3
10/10/2014 7:28:29	14
10/10/2014 7:28:39	11
10/10/2014 7:28:49	12
10/10/2014 7:28:59	12
10/10/2014 7:29:10	13
10/10/2014 7:29:19	15
10/10/2014 7:29:30	17
10/10/2014 7:29:40	20
10/10/2014 7:29:50	24
10/10/2014 7:30:00	14
10/10/2014 7:30:10	13
10/10/2014 7:30:20	13
10/10/2014 7:30:30	12
10/10/2014 7:30:40	10
10/10/2014 7:30:50	8
10/10/2014 7:31:00	8
10/10/2014 7:31:10	13
10/10/2014 7:31:20	13
10/10/2014 7:31:30	22
10/10/2014 7:31:40	22
10/10/2014 7:31:50	20
10/10/2014 7:32:00	20
10/10/2014 7:32:10	18
10/10/2014 7:32:20	17
10/10/2014 7:32:30	17
10/10/2014 7:33:20	16
10/10/2014 7:33:30	15
10/10/2014 7:33:40	14
10/10/2014 7:33:50	17
10/10/2014 7:34:00	15
10/10/2014 7:34:10	16
10/10/2014 7:34:20	15
10/10/2014 7:34:33	17
10/10/2014 7:34:40	16
10/10/2014 7:34:50	17
10/10/2014 7:35:00	16
10/10/2014 7:35:10	15
10/10/2014 7:35:20	16
10/10/2014 7:35:30	17
10/10/2014 7:35:41	17
10/10/2014 7:35:50	16
10/10/2014 7:36:00	13
10/10/2014 7:36:10	-6
10/10/2014 7:36:20	0
10/10/2014 7:36:33	0
10/10/2014 7:36:40	-4
10/10/2014 7:36:50	0
10/10/2014 7:37:00	0
10/10/2014 7:37:10	1
10/10/2014 7:37:20	0
10/10/2014 7:37:30	4
10/10/2014 7:37:40	13
10/10/2014 7:37:50	12
10/10/2014 7:38:00	15
10/10/2014 7:38:10	16
10/10/2014 7:38:20	16
10/10/2014 7:38:31	26
10/10/2014 7:38:40	28
10/10/2014 7:38:50	21
10/10/2014 7:39:01	23
10/10/2014 7:39:11	19
10/10/2014 7:39:21	19
10/10/2014 7:39:41	27
10/10/2014 7:39:51	32
10/10/2014 7:40:01	33
10/10/2014 7:40:11	36
10/10/2014 7:40:21	36
10/10/2014 7:40:31	34
10/10/2014 7:40:41	27
10/10/2014 7:40:54	28
10/10/2014 7:41:01	33
10/10/2014 7:41:11	31
10/10/2014 7:41:21	28
10/10/2014 7:41:31	30
10/10/2014 7:41:41	28
10/10/2014 7:41:51	34
10/10/2014 7:42:01	35
10/10/2014 7:42:11	23
10/10/2014 7:42:21	30
10/10/2014 7:42:41	32
10/10/2014 7:42:51	22
10/10/2014 7:43:01	21
10/10/2014 7:43:11	9
10/10/2014 7:43:22	-2
10/10/2014 7:43:31	0
10/10/2014 7:43:41	-1
10/10/2014 7:43:51	-1
10/10/2014 7:44:01	-1
10/10/2014 7:44:12	-1
10/10/2014 7:44:21	-1
10/10/2014 7:44:31	-1
10/10/2014 7:44:32	-1
10/10/2014 7:44:41	-1
10/10/2014 7:44:51	-1
10/10/2014 7:45:01	-1
10/10/2014 7:45:12	-1
10/10/2014 7:45:21	-1
10/10/2014 7:45:31	-1
10/10/2014 7:45:42	-1
10/10/2014 7:45:51	-1
10/10/2014 7:46:02	-1
10/10/2014 7:46:11	-1
10/10/2014 7:46:21	-1
10/10/2014 7:46:34	-1
10/10/2014 7:46:41	-1
10/10/2014 7:46:51	-1
10/10/2014 7:47:01	-1
10/10/2014 7:47:12	-1
10/10/2014 7:47:22	-1
10/10/2014 7:47:32	-1
10/10/2014 7:47:35	-1
10/10/2014 7:47:42	-1
10/10/2014 7:47:52	-1
10/10/2014 7:48:02	-1
10/10/2014 7:48:12	-1
10/10/2014 7:48:22	-1
10/10/2014 7:48:32	-1
10/10/2014 7:48:42	-1
10/10/2014 7:48:52	-1
10/10/2014 7:49:02	-1
10/10/2014 7:49:12	-1
10/10/2014 7:49:22	-1
10/10/2014 7:49:32	-1
10/10/2014 7:49:42	-1
10/10/2014 7:49:52	-1
10/10/2014 7:50:02	-1
10/10/2014 7:50:12	-1
10/10/2014 7:50:22	-1
10/10/2014 7:50:42	-1
10/10/2014 7:50:52	-1
10/10/2014 7:51:02	-1
10/10/2014 7:51:12	-1
10/10/2014 7:51:22	-1
10/10/2014 7:51:32	-1
10/10/2014 7:51:42	-1
10/10/2014 7:51:45	-1
10/10/2014 7:51:52	-1
10/10/2014 7:52:02	-1
10/10/2014 7:52:12	-1
10/10/2014 7:52:22	-1
10/10/2014 7:52:32	-1
10/10/2014 7:52:42	-1
10/10/2014 7:52:43	-1
10/10/2014 7:52:52	-1
10/10/2014 7:53:02	-1
10/10/2014 7:53:12	-1
10/10/2014 7:53:22	-1
10/10/2014 7:53:35	-1
10/10/2014 7:53:43	-1
10/10/2014 7:53:52	-1
10/10/2014 7:54:02	-1
10/10/2014 7:54:12	-1
10/10/2014 7:54:22	-1
10/10/2014 7:54:32	-1
10/10/2014 7:54:35	-1
10/10/2014 7:54:42	-1
10/10/2014 7:54:52	-1
10/10/2014 7:55:02	-1
10/10/2014 7:55:12	-1
10/10/2014 7:55:25	-1
10/10/2014 7:55:33	-1
10/10/2014 7:55:43	-1
10/10/2014 7:55:53	-1
10/10/2014 7:56:03	-1
10/10/2014 7:56:13	-1
10/10/2014 7:56:23	-1
10/10/2014 7:56:33	-1
10/10/2014 7:56:43	-1
10/10/2014 7:56:53	-1
10/10/2014 7:57:03	-1
10/10/2014 7:57:13	-1
10/10/2014 7:57:23	-1
10/10/2014 7:57:33	-1
10/10/2014 7:57:43	-1
10/10/2014 7:57:53	-1
10/10/2014 7:58:03	-1
10/10/2014 7:58:13	-1
10/10/2014 7:58:23	-1
10/10/2014 7:58:33	-1
10/10/2014 7:58:43	-1
10/10/2014 7:58:53	-1
10/10/2014 7:59:03	-1
10/10/2014 7:59:13	-1
10/10/2014 7:59:23	-1
10/10/2014 7:59:33	-1
10/10/2014 7:59:43	-1
10/10/2014 7:59:53	-1
10/10/2014 8:00:03	-1
10/10/2014 8:00:13	-1
10/10/2014 8:00:23	-1
10/10/2014 8:00:33	-1
10/10/2014 8:00:43	-1
10/10/2014 8:00:53	-1
10/10/2014 8:01:03	-1
10/10/2014 8:01:13	-1
10/10/2014 8:01:29	-1
10/10/2014 8:01:33	-1
10/10/2014 8:01:43	-1
10/10/2014 8:01:53	-1
10/10/2014 8:02:03	-1
10/10/2014 8:02:13	-1
10/10/2014 8:02:24	-1
10/10/2014 8:02:33	-1
10/10/2014 8:02:43	-1
10/10/2014 8:02:53	-1
10/10/2014 8:03:03	-1
10/10/2014 8:03:13	-1
10/10/2014 8:03:23	-1
10/10/2014 8:03:33	-1
10/10/2014 8:03:44	-1
10/10/2014 8:03:53	-1
10/10/2014 8:04:03	-1
10/10/2014 8:04:14	-1
10/10/2014 8:04:24	-1
10/10/2014 8:04:34	-1
10/10/2014 8:04:37	-1
10/10/2014 8:04:40	-1
10/10/2014 8:04:44	-1
10/10/2014 8:04:54	-1
10/10/2014 8:05:04	-1
10/10/2014 8:05:14	-1
10/10/2014 8:05:30	-1
10/10/2014 8:05:33	-1
10/10/2014 8:05:34	-1
10/10/2014 8:05:44	-1
10/10/2014 8:05:54	-1
10/10/2014 8:06:04	-1
10/10/2014 8:06:14	-1
10/10/2014 8:06:24	-1
10/10/2014 8:06:34	-1
10/10/2014 8:06:44	-1
10/10/2014 8:06:54	-1
10/10/2014 8:07:04	-1
10/10/2014 8:07:14	-1
10/10/2014 8:07:24	-1
10/10/2014 8:07:34	-1
10/10/2014 8:07:44	-1
10/10/2014 8:07:55	-1
10/10/2014 8:08:04	-1
10/10/2014 8:08:14	-1
10/10/2014 8:08:24	-1
10/10/2014 8:08:34	-1
10/10/2014 8:08:44	-1
10/10/2014 8:08:54	-1
10/10/2014 8:09:05	-1
10/10/2014 8:09:14	-1
10/10/2014 8:09:24	-1
10/10/2014 8:09:34	-1
10/10/2014 8:09:44	-1
10/10/2014 8:09:54	-1
10/10/2014 8:10:04	-1
10/10/2014 8:10:14	-1
10/10/2014 8:10:24	-1
10/10/2014 8:10:34	-1
10/10/2014 8:10:44	-1
10/10/2014 8:10:55	-1
10/10/2014 8:11:04	-1
10/10/2014 8:11:15	-1
10/10/2014 8:11:31	-1
10/10/2014 8:11:34	-1
10/10/2014 8:11:45	-1
10/10/2014 8:11:54	-1
10/10/2014 8:12:05	-1
10/10/2014 8:12:15	-1
10/10/2014 8:12:25	-1
10/10/2014 8:12:35	-1
10/10/2014 8:12:45	-1
10/10/2014 8:12:55	-1
10/10/2014 8:13:05	-1
10/10/2014 8:13:15	-1
10/10/2014 8:13:25	-1
10/10/2014 8:13:35	-1
10/10/2014 8:13:45	-1
10/10/2014 8:13:55	-1
10/10/2014 8:14:05	-1
10/10/2014 8:14:15	-1
10/10/2014 8:14:25	-1
10/10/2014 8:14:35	-1
10/10/2014 8:14:45	-1
10/10/2014 8:14:55	-1
10/10/2014 8:15:05	-1
10/10/2014 8:15:15	-1
10/10/2014 8:15:25	-1
10/10/2014 8:15:35	-1
10/10/2014 8:15:45	-1
10/10/2014 8:15:55	-1
10/10/2014 8:16:08	-1
10/10/2014 8:16:15	-1
10/10/2014 8:16:26	-1
10/10/2014 8:16:35	-1
10/10/2014 8:16:46	-1
10/10/2014 8:16:55	-1
10/10/2014 8:17:06	-1
10/10/2014 8:17:15	-1
10/10/2014 8:17:32	-1
10/10/2014 8:17:35	-1
10/10/2014 8:17:38	-1
10/10/2014 8:17:41	-1
10/10/2014 8:17:42	-1
10/10/2014 8:17:46	-1
10/10/2014 8:17:56	-1
10/10/2014 8:18:06	-1
10/10/2014 8:18:16	-1
10/10/2014 8:18:26	-1
10/10/2014 8:18:36	-1
10/10/2014 8:18:46	-1
10/10/2014 8:18:56	-1
10/10/2014 8:19:06	-1
10/10/2014 8:19:16	-1
10/10/2014 8:19:26	-1
10/10/2014 8:19:36	-1
10/10/2014 8:19:46	-1
10/10/2014 8:19:56	-1
10/10/2014 8:20:06	-1
10/10/2014 8:20:16	-1
10/10/2014 8:20:26	-1
10/10/2014 8:20:36	-1
10/10/2014 8:20:46	-1
10/10/2014 8:20:56	-1
10/10/2014 8:21:06	-1
10/10/2014 8:21:16	-1
10/10/2014 8:21:26	-1
10/10/2014 8:21:36	-1
10/10/2014 8:21:46	-1
10/10/2014 8:21:56	-1
10/10/2014 8:22:06	-1
10/10/2014 8:22:16	-1
10/10/2014 8:22:26	-1
10/10/2014 8:22:36	-1
10/10/2014 8:22:46	-1
10/10/2014 8:22:56	-1
10/10/2014 8:23:06	-1
10/10/2014 8:23:16	-1
10/10/2014 8:23:26	-1
10/10/2014 8:23:36	-1
10/10/2014 8:23:46	-1
10/10/2014 8:23:56	-1
10/10/2014 8:24:07	-1
10/10/2014 8:24:37	0
10/10/2014 8:24:46	0
10/10/2014 8:24:57	0
10/10/2014 8:25:07	0
10/10/2014 8:25:17	0
10/10/2014 8:25:27	9
10/10/2014 8:25:37	16
10/10/2014 8:25:47	18
10/10/2014 8:25:57	18
10/10/2014 8:26:07	21
10/10/2014 8:26:17	20
10/10/2014 8:26:27	16
10/10/2014 8:26:37	11
10/10/2014 8:26:47	13
10/10/2014 8:26:57	9
10/10/2014 8:27:07	7
10/10/2014 8:27:17	8
10/10/2014 8:27:27	9
10/10/2014 8:27:37	16
10/10/2014 8:27:47	0
10/10/2014 8:27:57	-2
10/10/2014 8:28:07	0
10/10/2014 8:28:17	19
10/10/2014 8:28:27	9
10/10/2014 8:28:37	18
10/10/2014 8:28:47	26
10/10/2014 8:28:57	38
10/10/2014 8:29:07	41
10/10/2014 8:29:17	41
10/10/2014 8:29:27	40
10/10/2014 8:29:37	36
10/10/2014 8:29:47	35
10/10/2014 8:29:57	35
10/10/2014 8:30:07	35
10/10/2014 8:30:17	19
10/10/2014 8:30:27	30
10/10/2014 8:30:37	32
10/10/2014 8:30:47	22
10/10/2014 8:30:57	12
10/10/2014 8:31:10	14
10/10/2014 8:31:17	9
10/10/2014 8:31:27	9
10/10/2014 8:31:37	1
10/10/2014 8:31:47	2
10/10/2014 8:32:47	7
10/10/2014 8:32:57	11
10/10/2014 8:32:58	11
10/10/2014 8:33:08	0
10/10/2014 8:33:18	-7
10/10/2014 8:33:28	-1
10/10/2014 8:33:38	0
10/10/2014 8:33:48	-1
10/10/2014 8:33:58	-1
10/10/2014 8:34:08	0
10/10/2014 8:35:28	0
10/10/2014 8:35:38	-1
10/10/2014 8:35:48	0
10/10/2014 8:35:58	-1
10/10/2014 8:36:08	-2
10/10/2014 8:36:18	0
10/10/2014 8:36:38	-4
10/10/2014 8:36:48	1
10/10/2014 8:36:58	11
10/10/2014 8:37:08	10
10/10/2014 8:37:18	13
10/10/2014 8:37:28	18
10/10/2014 8:37:41	13
10/10/2014 8:37:48	20
10/10/2014 8:37:58	16
10/10/2014 8:38:08	25
10/10/2014 8:38:18	34
10/10/2014 8:38:28	22
10/10/2014 8:38:38	16
10/10/2014 8:38:48	15
10/10/2014 8:38:58	17
10/10/2014 8:39:08	14
10/10/2014 8:39:18	16
10/10/2014 8:39:28	31
10/10/2014 8:39:29	31
10/10/2014 8:39:34	31
10/10/2014 8:39:38	35
10/10/2014 8:39:41	35
10/10/2014 8:39:48	39
10/10/2014 8:40:19	35
10/10/2014 8:40:34	31
10/10/2014 8:40:38	26
10/10/2014 8:40:48	23
10/10/2014 8:40:58	20
10/10/2014 8:41:09	27
10/10/2014 8:41:18	29
10/10/2014 8:41:29	27
10/10/2014 8:41:39	26
10/10/2014 8:41:49	22
10/10/2014 8:41:59	17
10/10/2014 8:42:09	14
10/10/2014 8:42:19	6
10/10/2014 8:42:29	3
10/10/2014 8:42:39	1
10/10/2014 8:42:49	-6
10/10/2014 8:42:59	0
10/10/2014 8:43:09	0
10/10/2014 8:43:19	1
10/10/2014 8:43:29	1
10/10/2014 8:43:39	0
10/10/2014 8:43:49	0
10/10/2014 8:43:59	9
10/10/2014 8:44:09	17
10/10/2014 8:44:19	28
10/10/2014 8:44:29	42
10/10/2014 8:44:39	31
10/10/2014 8:44:49	44
10/10/2014 8:44:59	30
10/10/2014 8:45:09	40
10/10/2014 8:45:22	44
10/10/2014 8:45:30	48
10/10/2014 8:45:39	50
10/10/2014 8:45:50	45
10/10/2014 8:46:00	45
10/10/2014 8:46:10	32
10/10/2014 8:46:20	20
10/10/2014 8:46:30	38
10/10/2014 8:46:40	35
10/10/2014 8:46:50	24
10/10/2014 8:47:00	15
10/10/2014 8:47:10	22
10/10/2014 8:47:20	26
10/10/2014 8:47:32	33
10/10/2014 8:47:33	33
10/10/2014 8:47:40	34
10/10/2014 8:47:50	38
10/10/2014 8:48:00	44
10/10/2014 8:48:20	40
10/10/2014 8:48:40	23
10/10/2014 8:48:50	20
10/10/2014 8:49:06	31
10/10/2014 8:49:10	31
10/10/2014 8:49:20	28
10/10/2014 8:49:30	16
10/10/2014 8:49:40	20
10/10/2014 8:49:50	16
10/10/2014 8:50:01	9
10/10/2014 8:50:13	0
10/10/2014 8:50:26	-1
10/10/2014 8:50:30	-2
10/10/2014 8:50:31	-2
10/10/2014 8:50:41	0
10/10/2014 9:45:54	0
10/10/2014 9:46:04	0
10/10/2014 9:46:14	0
10/10/2014 9:46:24	0
10/10/2014 9:46:34	0
10/10/2014 9:46:44	0
10/10/2014 9:46:54	0
10/10/2014 9:47:04	0
10/10/2014 9:47:14	0
10/10/2014 9:47:24	0
10/10/2014 9:47:34	8
10/10/2014 9:47:44	16
10/10/2014 9:47:54	16
10/10/2014 9:48:04	16
10/10/2014 9:48:14	17
10/10/2014 9:48:24	27
10/10/2014 9:48:45	32
10/10/2014 9:48:54	25
10/10/2014 9:49:04	8
10/10/2014 9:49:14	21
10/10/2014 9:49:24	4
10/10/2014 9:49:35	24
10/10/2014 9:49:45	35
10/10/2014 9:49:55	46
10/10/2014 9:50:05	51
10/10/2014 9:50:15	49
10/10/2014 9:50:25	50
10/10/2014 9:50:35	51
10/10/2014 9:50:45	46
10/10/2014 9:50:55	35
10/10/2014 9:51:05	34
10/10/2014 9:51:15	26
10/10/2014 9:51:25	26
10/10/2014 9:51:35	18
10/10/2014 9:51:45	12
10/10/2014 9:51:55	-5
10/10/2014 9:52:05	0
10/10/2014 9:52:15	0
10/10/2014 9:52:25	5
10/10/2014 9:52:35	0
10/10/2014 9:52:45	9
10/10/2014 9:52:55	1
10/10/2014 9:53:05	6
10/10/2014 9:53:15	9
10/10/2014 9:54:13	1
10/10/2014 9:54:15	2
10/10/2014 9:54:25	0
10/10/2014 9:54:35	2
10/10/2014 9:54:45	1
10/10/2014 9:54:55	16
10/10/2014 9:55:05	12
10/10/2014 9:55:15	13
10/10/2014 9:55:25	20
10/10/2014 9:55:35	13
10/10/2014 9:55:45	23
10/10/2014 9:55:55	16
10/10/2014 9:56:05	31
10/10/2014 9:56:25	18
10/10/2014 9:56:35	16
10/10/2014 9:56:45	13
10/10/2014 9:56:56	14
10/10/2014 9:57:05	16
10/10/2014 9:57:15	19
10/10/2014 9:57:26	31
10/10/2014 9:57:36	38
10/10/2014 9:57:45	39
10/10/2014 9:58:11	40
10/10/2014 9:58:15	38
10/10/2014 9:58:32	32
10/10/2014 9:58:36	29
10/10/2014 9:58:46	24
10/10/2014 9:58:56	27
10/10/2014 9:59:06	30
10/10/2014 9:59:16	28
10/10/2014 9:59:26	25
10/10/2014 9:59:36	30
10/10/2014 9:59:46	26
10/10/2014 9:59:56	12
10/10/2014 10:00:06	9
10/10/2014 10:00:16	-7
10/10/2014 10:00:26	-8
10/10/2014 10:00:36	0
10/10/2014 10:00:46	0
10/10/2014 10:00:56	0
10/10/2014 10:01:06	2
10/10/2014 10:01:16	9
10/10/2014 10:01:26	26
10/10/2014 10:01:36	30
10/10/2014 10:01:46	35
10/10/2014 10:01:56	30
10/10/2014 10:02:06	39
10/10/2014 10:02:16	29
10/10/2014 10:02:29	34
10/10/2014 10:02:45	37
10/10/2014 10:02:46	38
10/10/2014 10:02:56	33
10/10/2014 10:03:06	35
10/10/2014 10:03:16	46
10/10/2014 10:03:26	43
10/10/2014 10:03:36	39
10/10/2014 10:03:46	21
10/10/2014 10:03:56	43
10/10/2014 10:04:06	44
10/10/2014 10:04:16	35
10/10/2014 10:04:26	32
10/10/2014 10:04:36	21
10/10/2014 10:04:46	18
10/10/2014 10:04:56	16
10/10/2014 10:05:06	0
10/10/2014 10:05:16	-3
10/10/2014 10:05:26	-6
10/10/2014 10:05:36	0
10/10/2014 10:07:27	2
10/10/2014 10:07:37	0
10/10/2014 10:07:47	0
10/10/2014 10:07:57	-7
10/10/2014 10:08:07	-8
10/10/2014 10:08:17	0
10/10/2014 10:08:57	0
10/10/2014 10:09:07	0
10/10/2014 10:09:17	-3
10/10/2014 10:09:27	0
10/10/2014 10:09:37	-2
10/10/2014 10:09:47	0
10/10/2014 10:09:57	-8
10/10/2014 10:10:07	-1
10/10/2014 10:10:17	-6
10/10/2014 10:10:27	-2
10/10/2014 10:10:37	0
10/10/2014 10:10:47	0
10/10/2014 10:10:57	-2
10/10/2014 10:11:07	-1
10/10/2014 10:11:17	-9
10/10/2014 10:11:27	-1
10/10/2014 10:11:37	4
10/10/2014 10:11:47	15
10/10/2014 10:11:57	12
10/10/2014 10:12:07	15
10/10/2014 10:12:17	17
10/10/2014 10:12:27	13
10/10/2014 10:12:37	19
10/10/2014 10:12:47	23
10/10/2014 10:12:57	35
10/10/2014 10:13:07	23
10/10/2014 10:13:17	16
10/10/2014 10:13:27	14
10/10/2014 10:13:37	15
10/10/2014 10:13:47	15
10/10/2014 10:13:57	14
10/10/2014 10:14:07	21
10/10/2014 10:14:17	24
10/10/2014 10:14:27	32
10/10/2014 10:14:37	35
10/10/2014 10:14:47	35
10/10/2014 10:14:57	35
10/10/2014 10:15:10	38
10/10/2014 10:15:17	34
10/10/2014 10:15:27	33
10/10/2014 10:15:37	24
10/10/2014 10:15:47	20
10/10/2014 10:15:57	22
10/10/2014 10:16:07	27
10/10/2014 10:16:18	23
10/10/2014 10:16:27	24
10/10/2014 10:16:37	27
10/10/2014 10:16:47	27
10/10/2014 10:16:57	23
10/10/2014 10:17:08	11
